case,direction,weather,reference_plan,variant_plan,reference_experiment_id,variant_experiment_id,samples_per_point,budget_A,budget_B,A_initial_soldier,A_initial_spearman,A_initial_archer,A_initial_knight,B_initial_soldier,B_initial_spearman,B_initial_archer,B_initial_knight,reference_A_wins,variant_A_wins,reference_A_win_rate,variant_A_win_rate,delta_A_win_rate,reference_mean_rounds,variant_mean_rounds,delta_mean_rounds,reference_A_raw_dead,variant_A_raw_dead,reference_B_raw_dead,variant_B_raw_dead,reference_A_budget_lost,variant_A_budget_lost,reference_B_budget_lost,variant_B_budget_lost,reference_request_sha256,variant_request_sha256
mono-b12000-spearman-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,37ac5d1a6b11bd111d215af5,1a6bd23c0eb9c6b7d6266482,2000,11970,11550,0,171,0,0,0,0,0,21,1554,41,0.777,0.0205,-0.7565,3.002,3.0095,0.0075000000000003,75.4865,75.9305,13.732,1.231,0.042640350877193,0.042745614035088,0.0505,0.050452380952381,b965633c898c10ac48cc0b945d886ca291a7c3df9f2bc8fbbd6924891bba8756,935e1b1495cf9b692ae6a2ce737f9e020a1ec49b3dc93318d2845b8ebba79ed0
mono-b12000-spearman-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,37ac5d1a6b11bd111d215af5,1a6bd23c0eb9c6b7d6266482,2000,11970,11550,0,171,0,0,0,0,0,21,2000,2000,1,1,0,2,2,0,31.4585,31.4585,21,21,0.033719298245614,0.033719298245614,0.0505,0.0505,04d26513bee41f8de98ab49cd97c992b3a0017b0ad91dc428f6066f007ce270c,875bd0a4ac7cbdb7623139cf778915bb217874d73292d590cf21c2a19a596334
mono-b12000-soldier-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,f822d4aff4a7641ffc78118c,1f89699bd8c415c0534e88c0,2000,12000,11970,1200,0,0,0,0,171,0,0,0,0,0,0,0,13.038,13.033,-0.0050000000000008,447.59,447.7305,0.0385,0.042,0.032676666666667,0.032674583333333,0.04977485380117,0.049859649122807,2a1d1503a117713d05836a468b6a0d0d39d7d08702d9ca68ffe56c89d6f08704,ecdd2d3230673a734f45e3d0e0343a073ad246fe6508412a827a48982128d286
mono-b12000-soldier-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,f822d4aff4a7641ffc78118c,1f89699bd8c415c0534e88c0,2000,12000,11970,1200,0,0,0,0,171,0,0,1009,1005,0.5045,0.5025,-0.002,19.9985,19.998,-0.00049999999999883,328.353,328.0955,47.3695,47.406,0.039314166666667,0.039271666666667,0.050271929824561,0.050315789473684,cdd056f355bfd3009ca6798847f425d092b2fa95fee94cbb9f1b9d30918fd936,0e3b53b84a31071229c381957300af493dadbcf953984005bca10257a75556b3
mono-b120000-soldier-soldier,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,661a8ff748ea7a9cd091d244,43fd32ac2f77981592539b25,2000,120000,120000,12000,0,0,0,12000,0,0,0,991,991,0.4955,0.4955,0,20,20,0,1595.908,1595.908,1595.5725,1595.5725,0.039481541666667,0.039481541666667,0.039521041666667,0.039521041666667,647ab88a83aa6f834990989ca24911ddf969595c4a5f5d85e2c151fdaebac92b,41aca6d56bba74045a6632aab3223672acee1a736d38d353df8693b22cc63f24
mono-b120000-soldier-soldier,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,661a8ff748ea7a9cd091d244,43fd32ac2f77981592539b25,2000,120000,120000,12000,0,0,0,12000,0,0,0,997,997,0.4985,0.4985,0,20,20,0,1595.908,1595.908,1595.5725,1595.5725,0.039508041666667,0.039508041666667,0.039494,0.039494,cb5849664fb65ac00466aa61563a1f9baace77ad985b9c02a92e371cf45b1603,729493aacb5ca04021b3b9a51ad06898bdbfdba345bbdcef47cab34f344348f2
mono-b360000-spearman-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,634650feba46fde2e05f79ec,567b4acdc08c861f1f40640e,2000,359940,359940,0,5142,0,0,0,5142,0,0,0,0,0,0,0,7,8.3335,1.3335,2557.2425,2275.8335,0,0,0.049523531699728,0.049826234928044,0.043854045118631,0.047361532477635,2bc6219638d312265f5c45e3ff80bf6b75c9c3992211780b96db52997872da32,93510e23235b55795a10fa02b8347b849232eb37ba3900fbebe66642b609cbea
mono-b360000-spearman-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,634650feba46fde2e05f79ec,567b4acdc08c861f1f40640e,2000,359940,359940,0,5142,0,0,0,5142,0,0,2000,2000,1,1,0,7,8.317,1.317,0,0,2558.4835,2254.2145,0.043788895371451,0.047285978218592,0.049585375340334,0.04988243873979,120c55e4f29e4d0105d6cc15c34f2d0b90e315f38cd4336b4554e662eda73d66,732e5b14f9dbe893e01c68108d4bb41fb35a52eb142aed69397169f1dc811556
mono-b360000-soldier-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2966d929c45d9acc4fbb91a1,76bdd32ad8b69ee5f672e189,2000,360000,359940,36000,0,0,0,0,5142,0,0,0,0,0,0,0,13,13,0,13412.643,13414.5455,0,0,0.032674027777778,0.032674680555556,0.049814080124465,0.049791326332166,7021d39476c082c69391aa7d9d107c8598ae66c5b1828c73e129c275542d42fb,9f71d439527e9160bbed159b3aebf5f7fb089f73f3f886bfd056e059371f2fdf
mono-b360000-soldier-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2966d929c45d9acc4fbb91a1,76bdd32ad8b69ee5f672e189,2000,360000,359940,36000,0,0,0,0,5142,0,0,671,649,0.3355,0.3245,-0.011,20,20,0,9898.754,9899.3295,1386.0605,1385.9785,0.038085333333333,0.038006763888889,0.050128646441074,0.050105989887203,0a6998a19d108d4ea47989fe9c9346eb6b099ed85b399e3702e1d1add2785d07,0f6340d5c8825d9fc7881f44e18b8b03725c82cfd612af1bfa3955e969bd24fd
mono-b360000-archer-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,c2e29032f857ef1e13a7572f,77adf0202945cf647de1e194,2000,359940,359940,0,0,5142,0,0,0,5142,0,2000,2000,1,1,0,2,2,0,0,0,2891.326,2891.326,0.050010987942435,0.050010987942435,0.050044437961883,0.050044437961883,ee9e20890d11662504f7fe1e38034c18b966e01cd6c9e5396948c62e4ef00edc,a254580509f53eb9a9d26f3b2328f592acea58965bef476e973ebc41b9dda53f
mono-b360000-archer-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,c2e29032f857ef1e13a7572f,77adf0202945cf647de1e194,2000,359940,359940,0,0,5142,0,0,0,5142,0,0,0,0,0,0,2,2,0,2891.325,2891.325,0,0,0.050032866588876,0.050032866588876,0.05005455075846,0.05005455075846,6716753b8e8b76b4a64e3b17a97ed8046605bed1f7d8159437110a4c2a02ffa9,f2a8e1fe855ce989e6b3b323f803981e4d5d416d5ab42a59928e2053050b3b01
mono-b120000-soldier-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,6b6e99381358a325560d60d8,7c0d7c8201d3dde584227261,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.001,0.805,0.805,0.019100375,0.019100375,0.050082568807339,0.050082568807339,f5eaa97da71df5298d7c5b30554bec43da7311247b6bf61d3299b38dd99ce886,063508aea1fe710fffc3f97edac979b6e382b70970883f03b823db26160cbad9
mono-b120000-soldier-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,6b6e99381358a325560d60d8,7c0d7c8201d3dde584227261,2000,120000,119900,12000,0,0,0,0,0,0,218,0,0,0,0,0,6,6,0,4578.001,4578.001,0.805,0.805,0.019100375,0.019100375,0.050082568807339,0.050082568807339,6a49a491a5ff72a4b8db0cc1fcd37742813f1f1a76d4b11bb02af21e20d1e1ce,b776262a69092f9ccc5ac7cf344f1c267b117735958cb2940b4f320b66ba6022
mono-b12000-soldier-soldier,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,fb6f2352b28b313d79cdc77b,7c14b83f1fdee17108cde3cf,2000,12000,12000,1200,0,0,0,1200,0,0,0,961,961,0.4805,0.4805,0,20,20,0,159.737,159.737,159.5675,159.5675,0.0394925,0.0394925,0.039681666666667,0.039681666666667,6d407622c60b016795f97c89a6a5574696df9124c61c66dd231ce4e7c7aa2393,187db8a1b46b43c597abb936601a7c583ab5dda3f212fcb77ab81fb984d51d8b
mono-b12000-soldier-soldier,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,fb6f2352b28b313d79cdc77b,7c14b83f1fdee17108cde3cf,2000,12000,12000,1200,0,0,0,1200,0,0,0,1005,1005,0.5025,0.5025,0,20,20,0,159.737,159.737,159.5675,159.5675,0.039685416666667,0.039685416666667,0.039483333333333,0.039483333333333,5b40b5d08240a3cb41ac0662b746bf7848264fd5d59a18b9cccd174e1c8a970f,32e36138e163fa4db75dc9d60692120d18f0f2aa79715bb6a48bce69def71637
mono-b120000-soldier-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,b77254a0a10468b633ab0eab,7d8223580b50d1ec1aab358c,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,8,8,0,4527.6625,4527.6625,282.31,282.31,0.039618666666667,0.039618666666667,0.049912777129522,0.049912777129522,a5bb96235bf6f9a76b769ff737d8e922df94b0a52f749525853085cd022bf3ef,9879943541a22a469272291fe8e3282f7ebc6c1c558028b0c1301ca42d0dc9ac
mono-b120000-soldier-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,b77254a0a10468b633ab0eab,7d8223580b50d1ec1aab358c,2000,120000,119980,12000,0,0,0,0,0,1714,0,0,0,0,0,0,5,5,0,5247.1365,5247.1365,0,0,0.036187291666667,0.036187291666667,0.046836639439907,0.046836639439907,8a5fbdbf1b558dc200eab97d67343355792afdf24d5bbb0e91f754b86f3a02ef,262501cfc5aac16495a2541b87b66a5f3ae90cfe4cee9174696c25c537618d10
mono-b12000-knight-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,756c9af6c88c309d75372f93,89ea17c147330046c6b7c512,2000,11550,11550,0,0,0,21,0,0,0,21,871,871,0.4355,0.4355,0,1.0655,1.0655,0,11.595,11.595,11.589,11.589,0.049071428571429,0.049071428571429,0.050714285714286,0.050714285714286,1178f1206facb99d474deb6896610eb381b51065a110d670b64abf6c01184760,bfa4dbde558f13ff6df12da5e1cf0e06d00cc57b7bc69d225665f133e01c0200
mono-b12000-knight-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,756c9af6c88c309d75372f93,89ea17c147330046c6b7c512,2000,11550,11550,0,0,0,21,0,0,0,21,1131,1131,0.5655,0.5655,0,1.0655,1.0655,0,11.595,11.595,11.589,11.589,0.049071428571429,0.049071428571429,0.050714285714286,0.050714285714286,db8d3921ad4c7ffbcfdfcbf53d72da2e8c438f83b03f5de5e5b8aab344978ab5,ee91b27f9bffc15a5cd21b6fd6046d6a3923ba370ca1253fdc2f220ee4943421
mono-b120000-spearman-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,736dc0caf9128d35c68047d9,92fdf07b2fa16c2deb7d2aa9,2000,119980,119980,0,1714,0,0,0,1714,0,0,0,0,0,0,0,7,8.396,1.396,852.6135,787.8195,0,0,0.04956796966161,0.049890023337223,0.043772753792299,0.047382147024504,58cd7ae8deb38800a7970576196ee8f591af45338dcec1590dcfba297fa69701,d803bfc9b95cd2fa694e740cc1c069fda11169dec46c391726b2e3364d24ada3
mono-b120000-spearman-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,736dc0caf9128d35c68047d9,92fdf07b2fa16c2deb7d2aa9,2000,119980,119980,0,1714,0,0,0,1714,0,0,2000,2000,1,1,0,7,8.3805,1.3805,0,0,853.05,780.939,0.043873978996499,0.047419486581097,0.049586056009335,0.049944574095683,71c1edf0b3076609f0d5f6632549a6592128c1a272b42a58354f9fb187b4a370,3f624e2b7a7ec36ebfef0f23a73b6e8c8c1231412b252aeee40d87e810de670a
mono-b120000-spearman-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,fc99451412d760a76f235ab5,9e23a6ff1dd4237d1b0d40b7,2000,119980,119980,0,1714,0,0,0,0,1714,0,0,0,0,0,0,7,7,0,1117.74,1117.1145,790.8055,790.905,0.050101516919487,0.050113477246208,0.049973745624271,0.049994165694282,54b8eb5652e7a14e2d23dbf5a122ee8f8758e3e126c18b1c2077bfe200269275,ec4d429c9062a658f4e158e21821721b1d0f466eef4e5b44707eeb5feeb33bbc
mono-b120000-spearman-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,fc99451412d760a76f235ab5,9e23a6ff1dd4237d1b0d40b7,2000,119980,119980,0,1714,0,0,0,0,1714,0,2000,2000,1,1,0,4,4,0,0,0,936.737,937.228,0.05003821470245,0.05003821470245,0.049391773628938,0.049348308051342,078641e562821c4012d1a24d08878af3f97f45aea622350727a2eb5edcbd524c,c43b43f9b9dec6e421b5762ef8990fac0451d4dc626747a0c9ddc33b3d17bdac
mono-b360000-archer-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2a7e9b14ebf8dc6314c7cd99,a872a37b5e39427407796ca1,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,092ff6440ba52367b900849f38396771039917fdafcad50e5a9b3669a0a1a448,4438027c83031d8d8d2221374107f0843e3ef0ce74b235dfe3d9502af27d4ffc
mono-b360000-archer-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2a7e9b14ebf8dc6314c7cd99,a872a37b5e39427407796ca1,2000,359940,359700,0,0,5142,0,0,0,0,654,0,0,0,0,0,1,1,0,2289.009,2289.009,0,0,0.022297257876313,0.022297257876313,0.050082568807339,0.050082568807339,40e5890746cdbe0ba659fc1854a9e8c3218947407cf39f571ec0b4f63dfcca5c,e9b36c217dcb96d427444a76e2b5f1352d9fe6ce9c4cba66f62292deb4360869
mono-b360000-soldier-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,cb7b28b15b36471aafbe16d8,ae3f1eff894bd0ef02449d98,2000,360000,359700,36000,0,0,0,0,0,0,654,0,0,0,0,0,6,6,0,13734.0145,13734.0145,0.881,0.881,0.019087388888889,0.019087388888889,0.050131498470948,0.050131498470948,4970d1f6b5265fad201517f3825ff40d79aa8b20306bc545f88c8e11a313708e,ce0a3a54c7a82b286cad37cfa53033ef26d97b1b78b274fd7d21ced6b069be2b
mono-b360000-soldier-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,cb7b28b15b36471aafbe16d8,ae3f1eff894bd0ef02449d98,2000,360000,359700,36000,0,0,0,0,0,0,654,0,0,0,0,0,6,6,0,13734.0145,13734.0145,0.881,0.881,0.019087388888889,0.019087388888889,0.050131498470948,0.050131498470948,0243eeadabcc14bc5e95fa1b391f9a0fbfc6c55db116c0e75d961227e7785c42,c445b68b6cd823bcbc3c387369469434544bb26cb26218d24fa426d047a6665c
mono-b120000-knight-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,9d120abae119d9be63a895bd,ae60b47dd49d9114d98c1791,2000,119900,119900,0,0,0,218,0,0,0,218,963,963,0.4815,0.4815,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,9858c7ffa1a6a847079e50482789f9a042cfeb281ada503d2c73d74b65c9d985,729c21651a544d3881bf65105a6aa7ff955f3450f925c5ea7d4f514685523136
mono-b120000-knight-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,9d120abae119d9be63a895bd,ae60b47dd49d9114d98c1791,2000,119900,119900,0,0,0,218,0,0,0,218,1004,1004,0.502,0.502,0,1,1,0,109.398,109.398,108.7785,108.7785,0.050071100917431,0.050071100917431,0.049965596330275,0.049965596330275,151989b8d1b1c0ca759fab7eaf3b152abc03724944a1ef9ad70118e7a90322e4,a677a3fa9d4176fbe2864a47a7e7d8cc238fe069f8284e805435e2468673d4ee
mono-b360000-spearman-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2e59189e632a58366296928a,b1e4db9e1cf85e1b1e595482,2000,359940,359940,0,5142,0,0,0,0,5142,0,0,0,0,0,0,7,7,0,3349.5485,3348.0275,2371.3945,2372.457,0.050049397121743,0.050048035783742,0.049997082847141,0.049966647218981,d008a6c4cea3edb58d3e49bd4fe6a9dc06177f8442e6495e138e98d884af187e,116d2a503342cde492a21a19d5fe545191ace3e844b784ea5ce96d17fa2f6506
mono-b360000-spearman-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,2e59189e632a58366296928a,b1e4db9e1cf85e1b1e595482,2000,359940,359940,0,5142,0,0,0,0,5142,0,2000,2000,1,1,0,4,4,0,0,0,2810.717,2811.5465,0.050006417736289,0.050006417736289,0.049295702061455,0.049282769350447,bcbc877f0cf8b1db3ca6328cc8d75854e56dc0b5735561ddaff5ce14c2a229f6,ae90460985a33c2351130af260dfed909b502a9d1f9a7d5268eaa8d609254843
mono-b360000-knight-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,548ad3149b35bdd498f1e720,b4ce244a4433874158900206,2000,359700,359700,0,0,0,654,0,0,0,654,986,986,0.493,0.493,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,87844e416d861f5c9ead6ab9b78dcfb00006427ddc351bd0388c1eabd412ea8d,6e72d8a9308f705ba78b84735f75fb21b19a5a3d5a5fcb606d5c03a1f8bef95b
mono-b360000-knight-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,548ad3149b35bdd498f1e720,b4ce244a4433874158900206,2000,359700,359700,0,0,0,654,0,0,0,654,1003,1003,0.5015,0.5015,0,1,1,0,327.812,327.812,327.23,327.23,0.050105504587156,0.050105504587156,0.049980122324159,0.049980122324159,e137c8706ef5acd42c2d3113acb60f6a980b709cb9423e1758161e5fa6ce3ea3,326f70e9d87c98dcf090342d57ae8659a50aa120a04437ac839fb953f96877a2
mono-b12000-soldier-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,82fe7cea859b89eeeb66053b,b5dde05635c154ce142debd7,2000,12000,11970,1200,0,0,0,0,0,171,0,18,18,0.009,0.009,0,8.0845,8.0845,0,459.804,459.804,31.169,31.169,0.039724166666667,0.039724166666667,0.049982456140351,0.049982456140351,00f252d5722657943a4cb0718ce0da7e8a4611896fa35ea5621c1322e14ef866,0b63a7817ebae0057b4214b434ee3473ed2d0d0eb17ca1814c22a89c7d6cf5ba
mono-b12000-soldier-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,82fe7cea859b89eeeb66053b,b5dde05635c154ce142debd7,2000,12000,11970,1200,0,0,0,0,0,171,0,0,0,0,0,0,5,5,0,522.2335,522.2335,0,0,0.0360275,0.0360275,0.047204678362573,0.047204678362573,9000dde07f557a8d66b3ea4000e55211bbd45f04e3469db5cbc747249d14ba6c,7fc433a7d6926009770ff54b81d4487c04b193c48aa635491d52bf75807489d5
mono-b120000-spearman-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,de02d3c5b8eaac1ec1619ae7,b75016820ef4011a81447685,2000,119980,119900,0,1714,0,0,0,0,0,218,620,0,0.31,0,-0.31,3,3,0,809.241,809.241,89.1425,0.0285,0.043211493582264,0.043211493582264,0.049733944954128,0.050032110091743,ac0328d7e848fe34c754caa6b9c4b0ed2030d2e4d6fcccd1ed330988caf253df,9e8710d988c5b444390d257a262413da3f7d45469b9206e21fa2ea927d799a9e
mono-b120000-spearman-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,de02d3c5b8eaac1ec1619ae7,b75016820ef4011a81447685,2000,119980,119900,0,1714,0,0,0,0,0,218,2000,2000,1,1,0,2,2,0,339.2895,339.2895,218,218,0.03468698949825,0.03468698949825,0.049598623853211,0.049598623853211,cdf02ca8a3da35cbdb52ea241c610d7fdc069d44ffd601725625d6de3e1c67e1,07c338dbe84edd15bcbd385dde8dd59afd01711d510fa438d5167927c07de7b1
mono-b360000-spearman-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,c74521cdf2ea33fab967be56,bf79a90b495940a8e7bf2875,2000,359940,359700,0,5142,0,0,0,0,0,654,366,0,0.183,0,-0.183,3,3,0,2428.6265,2428.6265,264.8825,0.0005,0.043178626993388,0.043178626993388,0.050066513761468,0.050082568807339,7d7abac10e512ec2c70d5d25a59d0d144ba2b19ce4372cc4f09baf310123eafb,af1cab61d27fa4c380f1eeb30581c871a2fbb3d172350b5dc8046bddd8c41f7f
mono-b360000-spearman-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,c74521cdf2ea33fab967be56,bf79a90b495940a8e7bf2875,2000,359940,359700,0,5142,0,0,0,0,0,654,2000,2000,1,1,0,2,2,0,1018.6605,1018.6605,654,654,0.034626507195644,0.034626507195644,0.049916666666667,0.049916666666667,75facca78d59da8acebf5520dc1aec84674008dca00e85ffe5137a6371d683bd,29fd544e5574a1c590f5a4c3b19cff6238297635b81b099edea4b02680d5cad2
mono-b120000-archer-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,d57e878bd7d93557ed0eafe5,d970a0a965d299ed98acb909,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,4597ad24b5a2e47b6a7dce9496a9b6f4b1f246dce33a40845b0982a200fb8806,1752b2069692248a6ab78ec87e9727e082a99e784581ce26118667a58e096b30
mono-b120000-archer-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,d57e878bd7d93557ed0eafe5,d970a0a965d299ed98acb909,2000,119980,119900,0,0,1714,0,0,0,0,218,0,0,0,0,0,1,1,0,762.9905,762.9905,0,0,0.022257001166861,0.022257001166861,0.050036697247706,0.050036697247706,7c1e87a0769464bd834f5d84f3fd33eaf9071aabdb90673a4cec8f5b7383d2cf,572195d567fad1d4a3cb8c3dc0314c5170bbd6426f37047d9e54e8bd63d81e22
mono-b12000-archer-knight,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,24330e2350e98778d4491ee1,e17ff1b46b6f8540ed366f6e,2000,11970,11550,0,0,171,0,0,0,0,21,6,6,0.003,0.003,0,1.003,1.003,0,73.7485,73.7485,0.063,0.063,0.021663742690058,0.021663742690058,0.051,0.051,35be79c5c128b6e4343bfeefa1db2f2aeb0a0150c17aa99303e7622a603c351b,0b7c8ce408bb7013b07d1b61699e7f3dc66c878a8e489d25597ab136b7f6f3ec
mono-b12000-archer-knight,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,24330e2350e98778d4491ee1,e17ff1b46b6f8540ed366f6e,2000,11970,11550,0,0,171,0,0,0,0,21,2,2,0.001,0.001,0,1.003,1.003,0,73.7485,73.7485,0.041,0.041,0.021663742690058,0.021663742690058,0.05102380952381,0.05102380952381,49d4b23c42e173b1bcdc7cd48f22932e3a82504dd30129431f21b83876d94cb2,32c3a8d483a82d75e3ec92c7dc4dc7fd40a1738479f05f692e58044feb67f010
mono-b12000-spearman-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,77059b09796261ce58324267,e323ea70fed9c764810a380d,2000,11970,11970,0,171,0,0,0,0,171,0,197,229,0.0985,0.1145,0.016,6.973,6.9665,-0.0065,110.3685,110.117,78.1895,77.883,0.050269005847953,0.050491228070175,0.049877192982456,0.049985380116959,4227f054b87e527b1d1b0274ed1998e330c5df10704580221a9b575b4a8798c6,7775dd4c5098b3986a436b34f0968f79c5f6842822b9543be81391fca07ee139
mono-b12000-spearman-archer,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,77059b09796261ce58324267,e323ea70fed9c764810a380d,2000,11970,11970,0,171,0,0,0,0,171,0,2000,2000,1,1,0,3.999,3.999,0,0.059,0.0475,93.5465,93.6695,0.049997076023392,0.049994152046784,0.049324561403509,0.049459064327485,ed29d7971438fc1a049999694ca61a2424e52dc6124815c6cadb6b6c1daaffd8,c4608ff61224eae2d5dcb09b3cfbe2db521006e741e0e9f9931eb8234009c60a
mono-b12000-spearman-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,bbcd553bc7a16c61d281ba73,f40439469e03c55333bee3d0,2000,11970,11970,0,171,0,0,0,171,0,0,0,0,0,0,0,6.9895,8.478,1.4885,84.766,82.637,0.0005,0.0015,0.049862573099415,0.050114035087719,0.043921052631579,0.04753216374269,85f859f840726422ec7d710e5557c9d3b6715fd7fc74bfe34607d4d92c94e777,e359bcb781c2ab938dc0a830f9618d2c4a827ac93e4783e48ab54bcd1104ea2a
mono-b12000-spearman-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,bbcd553bc7a16c61d281ba73,f40439469e03c55333bee3d0,2000,11970,11970,0,171,0,0,0,171,0,0,2000,2000,1,1,0,6.994,8.4685,1.4745,0.0005,0.0015,85.124,82.3,0.04390350877193,0.047570175438596,0.049608187134503,0.049897660818713,03908c0fa4ced8ca60a7e0fb3a0f39260e015950626c7db85dad0402f2d3619e,b3e641de996baede72b4c67a20dd2d79b3f0c424e87e7319674d54ef4e46f753
mono-b120000-soldier-spearman,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,b629227e6f0d4b2bcee036e7,f9cb2f0b35c590e950d543ca,2000,120000,119980,12000,0,0,0,0,1714,0,0,0,0,0,0,0,13,13,0,4471.004,4471.5745,0.0035,0.005,0.032694083333333,0.032693125,0.049761960326721,0.049752917152859,e1e29aab7102365136b614a54a8aeb0bee449145f3bc465a205963f9f554f006,ac65afad57a560ce530163847790b4601df9114e08caa2270ec49116a23edfa7
mono-b120000-soldier-spearman,B-A,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,b629227e6f0d4b2bcee036e7,f9cb2f0b35c590e950d543ca,2000,120000,119980,12000,0,0,0,0,1714,0,0,795,796,0.3975,0.398,0.0005,20,20,0,3299.9845,3299.858,462.703,462.3955,0.038560458333333,0.038561708333333,0.050139731621937,0.050182613768961,0c2b4bb54f68750a49827995ac5ca7c41b885ac68f663af9b71cf4658f802372,854671f7973848a4e98c7bc52be7f0da748a3f4efc5cf5c5f0a3a2e91f06e2a7
mono-b360000-soldier-archer,A-B,heat,vps/M-weather-preset-neutral,vps/M-weather-preset-heat,9802772d7860e32c1eb45bbc,f9ece7eb35111ea2de4c86e3,2000,360000,359940,36000,0,0,0,0,0,5142,0,0,0,0,0,0,8,8,0,13585.641,13585.641,847.792,847.792,0.039586,0.039586,0.049883605600933,0.049883605600933,3d79ed5983c89d0022c51a128734a7b36a8941c07b48f432dd6f260a0059cec7,9ad0861504d20e9f111ec43890027f729520e56310b0037591ea730ba51fe6cb
