family,group,target_budget,opponent,direction,from_level,to_level,from_experiment_id,to_experiment_id,samples_per_point,from_A_win_rate,to_A_win_rate,delta_A_win_rate,from_mean_rounds,to_mean_rounds,delta_mean_rounds,from_budget_A,to_budget_A,delta_budget_A,from_budget_B,to_budget_B,delta_budget_B,from_A_raw_dead,to_A_raw_dead,delta_A_raw_dead,from_A_raw_wounded,to_A_raw_wounded,delta_A_raw_wounded,from_B_raw_dead,to_B_raw_dead,delta_B_raw_dead,from_B_raw_wounded,to_B_raw_wounded,delta_B_raw_wounded,from_A_bench_economic_loss_rate,to_A_bench_economic_loss_rate,delta_A_bench_economic_loss_rate
E-replace,knight,12000,knight,A-B,20,35,6e000b88ce83dab6bd92f93a,414885de64b62eaac003877f,2000,1,1,0,1.9895,2,0.0105,11750,11900,150,11550,11550,0,130.3575,140.864,10.5065,9.335,4.767,-4.568,20.874,20.8725,-0.0015000000000001,0.1255,0.1275,0.002,0.026710212765957,0.016415966386555,-0.010294246379402
E-replace,knight,12000,knight,A-B,35,50,414885de64b62eaac003877f,c8dec0e441c7b3fb70ae49bb,2000,1,1,0,2,2.0025,0.0024999999999999,11900,11500,-400,11550,11550,0,140.864,144.264,3.4,4.767,2.426,-2.341,20.8725,17.803,-3.0695,0.1275,3.187,3.0595,0.016415966386555,0.011731739130435,-0.00468422725612
E-replace,knight,12000,knight,A-B,50,65,c8dec0e441c7b3fb70ae49bb,383ab6936aee09bc98d04483,2000,1,1,0,2.0025,2.55,0.5475,11500,11650,150,11550,11550,0,144.264,175.551,31.287,2.426,1.6145,-0.8115,17.803,15.6125,-2.1905,3.187,5.348,2.161,0.011731739130435,0.011002145922747,-0.000729593207688
E-replace,knight,12000,knight,A-B,65,80,383ab6936aee09bc98d04483,0b4e07789d2cfa34c8092bc4,2000,1,1,0,2.55,3.2865,0.7365,11650,11800,150,11550,11550,0,175.551,233.088,57.537,1.6145,0.982,-0.6325,15.6125,13.914,-1.6985,5.348,7.0845,1.7365,0.011002145922747,0.011747033898305,0.000744887975558
E-replace,knight,12000,knight,A-B,80,90,0b4e07789d2cfa34c8092bc4,e5285151d16a450cb2500828,2000,1,1,0,3.2865,4.0495,0.763,11800,11900,100,11550,11550,0,233.088,281.1185,48.0305,0.982,0.515,-0.467,13.914,11.631,-2.283,7.0845,9.369,2.2845,0.011747033898305,0.01269243697479,0.000945403076485
E-replace,knight,12000,knight,A-B,90,100,e5285151d16a450cb2500828,e790eeaa747d1cbac4c0f817,2000,1,0.102,-0.898,4.0495,6.037,1.9875,11900,12000,100,11550,11550,0,281.1185,442.797,161.6785,0.515,0,-0.515,11.631,2.8075,-8.8235,9.369,18.1925,8.8235,0.01269243697479,0.018445,0.00575256302521
E-replace,knight,12000,knight,B-A,0,5,fbcf16111faf64121c06f54b,9ebc3471ad49c9444cc1085e,2000,0.5655,0.5035,-0.062,1.0655,1,-0.0655,11550,11600,50,11550,11550,0,11.595,54.688,43.093,9.405,17.549,8.144,11.589,7.7415,-3.8475,9.411,13.257,3.846,0.049071428571429,0.043344827586207,-0.005726600985222
E-replace,knight,12000,knight,B-A,5,10,9ebc3471ad49c9444cc1085e,c0ddee513d4d5fc8c1c22c3c,2000,0.5035,0.25,-0.2535,1,1.0005,0.00049999999999994,11600,11650,50,11550,11550,0,54.688,63.523,8.835,17.549,9.954,-7.595,7.7415,5.318,-2.4235,13.257,15.6795,2.4225,0.043344827586207,0.025123605150215,-0.018221222435992
E-replace,knight,12000,knight,B-A,10,20,c0ddee513d4d5fc8c1c22c3c,6e000b88ce83dab6bd92f93a,2000,0.25,1,0.75,1.0005,1.9895,0.989,11650,11750,100,11550,11550,0,63.523,130.3575,66.8345,9.954,9.335,-0.619,5.318,20.874,15.556,15.6795,0.1255,-15.554,0.025123605150215,0.026710212765957,0.001586607615742
E-replace,knight,12000,knight,B-A,20,35,6e000b88ce83dab6bd92f93a,414885de64b62eaac003877f,2000,1,1,0,1.9895,2,0.0105,11750,11900,150,11550,11550,0,130.3575,140.864,10.5065,9.335,4.767,-4.568,20.874,20.8725,-0.0015000000000001,0.1255,0.1275,0.002,0.026710212765957,0.016415966386555,-0.010294246379402
E-replace,knight,12000,knight,B-A,35,50,414885de64b62eaac003877f,c8dec0e441c7b3fb70ae49bb,2000,1,1,0,2,2.0025,0.0024999999999999,11900,11500,-400,11550,11550,0,140.864,144.264,3.4,4.767,2.426,-2.341,20.8725,17.803,-3.0695,0.1275,3.187,3.0595,0.016415966386555,0.011731739130435,-0.00468422725612
E-replace,knight,12000,knight,B-A,50,65,c8dec0e441c7b3fb70ae49bb,383ab6936aee09bc98d04483,2000,1,1,0,2.0025,2.55,0.5475,11500,11650,150,11550,11550,0,144.264,175.551,31.287,2.426,1.6145,-0.8115,17.803,15.6125,-2.1905,3.187,5.348,2.161,0.011731739130435,0.011002145922747,-0.000729593207688
E-replace,knight,12000,knight,B-A,65,80,383ab6936aee09bc98d04483,0b4e07789d2cfa34c8092bc4,2000,1,1,0,2.55,3.2865,0.7365,11650,11800,150,11550,11550,0,175.551,233.088,57.537,1.6145,0.982,-0.6325,15.6125,13.914,-1.6985,5.348,7.0845,1.7365,0.011002145922747,0.011747033898305,0.000744887975558
E-replace,knight,12000,knight,B-A,80,90,0b4e07789d2cfa34c8092bc4,e5285151d16a450cb2500828,2000,1,1,0,3.2865,4.0495,0.763,11800,11900,100,11550,11550,0,233.088,281.1185,48.0305,0.982,0.515,-0.467,13.914,11.631,-2.283,7.0845,9.369,2.2845,0.011747033898305,0.01269243697479,0.000945403076485
E-replace,knight,12000,knight,B-A,90,100,e5285151d16a450cb2500828,e790eeaa747d1cbac4c0f817,2000,1,0.102,-0.898,4.0495,6.037,1.9875,11900,12000,100,11550,11550,0,281.1185,442.797,161.6785,0.515,0,-0.515,11.631,2.8075,-8.8235,9.369,18.1925,8.8235,0.01269243697479,0.018445,0.00575256302521
E-replace,knight,12000,soldier,A-B,0,5,4da22d2bf411e7d45c33b572,031c6ce8cd3bf5d55d2639d5,2000,0.889,0,-0.889,6.0335,2.9705,-3.063,11550,11600,50,12000,12000,0,2.9745,50.891,47.9165,18.0255,10.5385,-7.487,442.8445,208.0955,-234.749,0,14.606,14.606,0.049357142857143,0.0056262931034483,-0.043730849753695
E-replace,knight,12000,soldier,A-B,5,10,031c6ce8cd3bf5d55d2639d5,a62f4d1d2c70cb84181e7a0a,2000,0,0,0,2.9705,4.571,1.6005,11600,11650,50,12000,12000,0,50.891,76.073,25.182,10.5385,43.887,33.3485,208.0955,304.1585,96.063,14.606,42.525,27.919,0.0056262931034483,0.0052128755364807,-0.0004134175669676
E-replace,knight,12000,soldier,A-B,10,20,a62f4d1d2c70cb84181e7a0a,c953fcc239d8df963e850a9e,2000,0,0.9135,0.9135,4.571,7.5065,2.9355,11650,11750,100,12000,12000,0,76.073,92.8405,16.7675,43.887,143.035,99.148,304.1585,446.9385,142.78,42.525,116.943,74.418,0.0052128755364807,0.010256170212766,0.0050432946762853
E-replace,knight,12000,soldier,A-B,20,35,c953fcc239d8df963e850a9e,2693044b45b3e9deddebe570,2000,0.9135,1,0.0865,7.5065,9.0265,1.52,11750,11900,150,12000,12000,0,92.8405,59.67,-33.1705,143.035,323.79,180.755,446.9385,442.7285,-4.21,116.943,238.945,122.002,0.010256170212766,0.016253781512605,0.005997611299839
E-replace,knight,12000,soldier,A-B,35,50,2693044b45b3e9deddebe570,944944314c6841ec20d8ab40,2000,1,1,0,9.0265,12.355,3.3285,11900,11500,-400,12000,12000,0,59.67,84.625,24.955,323.79,454.1425,130.3525,442.7285,436.369,-6.3595,238.945,400.4805,161.5355,0.016253781512605,0.023501304347826,0.007247522835221
E-replace,knight,12000,soldier,A-B,50,65,944944314c6841ec20d8ab40,fd48e0c00642c4850276d6a4,2000,1,1,0,12.355,16.6175,4.2625,11500,11650,150,12000,12000,0,84.625,131.5315,46.9065,454.1425,574.765,120.6225,436.369,435.2735,-1.0955,400.4805,549.477,148.9965,0.023501304347826,0.030367381974249,0.006866077626423
E-replace,knight,12000,soldier,A-B,65,80,fd48e0c00642c4850276d6a4,35b28704c721a7dadb34c0c8,2000,1,1,0,16.6175,20,3.3825,11650,11800,150,12000,12000,0,131.5315,177.5375,46.006,574.765,696.1805,121.4155,435.2735,371.6595,-63.614,549.477,683.626,134.149,0.030367381974249,0.037178389830508,0.006811007856259
E-replace,knight,12000,soldier,A-B,80,90,35b28704c721a7dadb34c0c8,71846bbc2f3f6fef8f6ee0fa,2000,1,1,0,20,20,0,11800,11900,100,12000,12000,0,177.5375,167.8085,-9.729,696.1805,797.3475,101.167,371.6595,263.5335,-108.126,683.626,790.69,107.064,0.037178389830508,0.040736134453782,0.003557744623274
E-replace,knight,12000,soldier,A-B,90,100,71846bbc2f3f6fef8f6ee0fa,cf9333b4c7dd16906611e0a5,2000,1,0.4805,-0.5195,20,20,0,11900,12000,100,12000,12000,0,167.8085,159.737,-8.0715,797.3475,894.538,97.1905,263.5335,159.5675,-103.966,790.69,894.4675,103.7775,0.040736134453782,0.0394925,-0.001243634453782
E-replace,knight,12000,soldier,B-A,0,5,4da22d2bf411e7d45c33b572,031c6ce8cd3bf5d55d2639d5,2000,0.889,0,-0.889,6.0335,2.9705,-3.063,11550,11600,50,12000,12000,0,2.9745,50.891,47.9165,18.0255,10.5385,-7.487,442.8445,208.0955,-234.749,0,14.606,14.606,0.049357142857143,0.0056262931034483,-0.043730849753695
E-replace,knight,12000,soldier,B-A,5,10,031c6ce8cd3bf5d55d2639d5,a62f4d1d2c70cb84181e7a0a,2000,0,0,0,2.9705,4.571,1.6005,11600,11650,50,12000,12000,0,50.891,76.073,25.182,10.5385,43.887,33.3485,208.0955,304.1585,96.063,14.606,42.525,27.919,0.0056262931034483,0.0052128755364807,-0.0004134175669676
E-replace,knight,12000,soldier,B-A,10,20,a62f4d1d2c70cb84181e7a0a,c953fcc239d8df963e850a9e,2000,0,0.9135,0.9135,4.571,7.5065,2.9355,11650,11750,100,12000,12000,0,76.073,92.8405,16.7675,43.887,143.035,99.148,304.1585,446.9385,142.78,42.525,116.943,74.418,0.0052128755364807,0.010256170212766,0.0050432946762853
E-replace,knight,12000,soldier,B-A,20,35,c953fcc239d8df963e850a9e,2693044b45b3e9deddebe570,2000,0.9135,1,0.0865,7.5065,9.0265,1.52,11750,11900,150,12000,12000,0,92.8405,59.67,-33.1705,143.035,323.79,180.755,446.9385,442.7285,-4.21,116.943,238.945,122.002,0.010256170212766,0.016253781512605,0.005997611299839
E-replace,knight,12000,soldier,B-A,35,50,2693044b45b3e9deddebe570,944944314c6841ec20d8ab40,2000,1,1,0,9.0265,12.355,3.3285,11900,11500,-400,12000,12000,0,59.67,84.625,24.955,323.79,454.1425,130.3525,442.7285,436.369,-6.3595,238.945,400.4805,161.5355,0.016253781512605,0.023501304347826,0.007247522835221
E-replace,knight,12000,soldier,B-A,50,65,944944314c6841ec20d8ab40,fd48e0c00642c4850276d6a4,2000,1,1,0,12.355,16.6175,4.2625,11500,11650,150,12000,12000,0,84.625,131.5315,46.9065,454.1425,574.765,120.6225,436.369,435.2735,-1.0955,400.4805,549.477,148.9965,0.023501304347826,0.030367381974249,0.006866077626423
E-replace,knight,12000,soldier,B-A,65,80,fd48e0c00642c4850276d6a4,35b28704c721a7dadb34c0c8,2000,1,1,0,16.6175,20,3.3825,11650,11800,150,12000,12000,0,131.5315,177.5375,46.006,574.765,696.1805,121.4155,435.2735,371.6595,-63.614,549.477,683.626,134.149,0.030367381974249,0.037178389830508,0.006811007856259
E-replace,knight,12000,soldier,B-A,80,90,35b28704c721a7dadb34c0c8,71846bbc2f3f6fef8f6ee0fa,2000,1,1,0,20,20,0,11800,11900,100,12000,12000,0,177.5375,167.8085,-9.729,696.1805,797.3475,101.167,371.6595,263.5335,-108.126,683.626,790.69,107.064,0.037178389830508,0.040736134453782,0.003557744623274
E-replace,knight,12000,soldier,B-A,90,100,71846bbc2f3f6fef8f6ee0fa,cf9333b4c7dd16906611e0a5,2000,1,0.5025,-0.4975,20,20,0,11900,12000,100,12000,12000,0,167.8085,159.737,-8.0715,797.3475,894.538,97.1905,263.5335,159.5675,-103.966,790.69,894.4675,103.7775,0.040736134453782,0.039685416666667,-0.001050717787115
E-replace,knight,12000,spearman,A-B,0,5,c615f0e5b0a8caec306eb3cc,ddbf855ed4adfa8c8034639a,2000,0,0,0,2,1.9525,-0.0475,11550,11600,50,11970,11970,0,21,58.8105,37.8105,0,20.3415,20.3415,31.5355,27.1855,-4.35,83.995,82.2655,-1.7295,0.05052380952381,0.046947844827586,-0.003575964696224
E-replace,knight,12000,spearman,A-B,5,10,ddbf855ed4adfa8c8034639a,0309a0af062a05260d70ab78,2000,0,0.012,0.012,1.9525,2.0145,0.062,11600,11650,50,11970,11970,0,58.8105,66.228,7.4175,20.3415,55.9915,35.65,27.1855,26.4295,-0.756,82.2655,81.074,-1.1915,0.046947844827586,0.027993991416309,-0.018953853411277
E-replace,knight,12000,spearman,A-B,10,20,0309a0af062a05260d70ab78,e7bc6ab1c1206df7d4c5ac70,2000,0.012,0.723,0.711,2.0145,3.6375,1.623,11650,11750,100,11970,11970,0,66.228,113.7345,47.5065,55.9915,96.9035,40.912,26.4295,75.7235,49.294,81.074,64.961,-16.113,0.027993991416309,0.026737872340426,-0.001256119075883
E-replace,knight,12000,spearman,A-B,20,35,e7bc6ab1c1206df7d4c5ac70,7309af8ac521bb6a3c08d7fe,2000,0.723,1,0.277,3.6375,4.2735,0.636,11750,11900,150,11970,11970,0,113.7345,105.835,-7.8995,96.9035,177.772,80.8685,75.7235,72.1245,-3.599,64.961,65.3135,0.35250000000001,0.026737872340426,0.019424369747899,-0.007313502592527
E-replace,knight,12000,spearman,A-B,35,50,7309af8ac521bb6a3c08d7fe,60ea6b0364f3cf6da7155aae,2000,1,1,0,4.2735,5.9125,1.639,11900,11500,-400,11970,11970,0,105.835,145.946,40.111,177.772,242.9295,65.1575,72.1245,71.5505,-0.574,65.3135,68.416,3.1025,0.019424369747899,0.02195652173913,0.002532151991231
E-replace,knight,12000,spearman,A-B,50,65,60ea6b0364f3cf6da7155aae,6a702599a3f7ccb8df19c83b,2000,1,1,0,5.9125,8.004,2.0915,11500,11650,150,11970,11970,0,145.946,209.2225,63.2765,242.9295,307.425,64.4955,71.5505,67.8825,-3.668,68.416,85.487,17.071,0.02195652173913,0.025928326180258,0.003971804441128
E-replace,knight,12000,spearman,A-B,65,80,6a702599a3f7ccb8df19c83b,9d125987b52b7d40615d65e2,2000,1,0.983,-0.017,8.004,10.7115,2.7075,11650,11800,150,11970,11970,0,209.2225,315.9505,106.728,307.425,366.4595,59.0345,67.8825,68.832,0.9495,85.487,97.623,12.136,0.025928326180258,0.031372881355932,0.005444555175674
E-replace,knight,12000,spearman,A-B,80,90,9d125987b52b7d40615d65e2,9516c5b3f2bbb5c073e51cc8,2000,0.983,0.4775,-0.5055,10.7115,12.448,1.7365,11800,11900,100,11970,11970,0,315.9505,394.829,78.8785,366.4595,400.94,34.4805,68.832,57.752,-11.08,97.623,111.6535,14.0305,0.031372881355932,0.03271512605042,0.001342244694488
E-replace,knight,12000,spearman,A-B,90,100,9516c5b3f2bbb5c073e51cc8,a53fd2c94e9e8f36093335ad,2000,0.4775,0,-0.4775,12.448,13.038,0.59,11900,12000,100,11970,11970,0,394.829,447.59,52.761,400.94,442.67,41.73,57.752,0.0385,-57.7135,111.6535,169.846,58.1925,0.03271512605042,0.032676666666667,-3.8459383752999E-5
E-replace,knight,12000,spearman,B-A,0,5,c615f0e5b0a8caec306eb3cc,ddbf855ed4adfa8c8034639a,2000,0.237,0.421,0.184,3.0015,2.451,-0.5505,11550,11600,50,11970,11970,0,13.735,45.755,32.02,7.265,28.1735,20.9085,75.868,47.0085,-28.8595,68.8365,77.5015,8.665,0.048880952380952,0.035302155172414,-0.013578797208538
E-replace,knight,12000,spearman,B-A,5,10,ddbf855ed4adfa8c8034639a,0309a0af062a05260d70ab78,2000,0.421,0.948,0.527,2.451,3.23,0.779,11600,11650,50,11970,11970,0,45.755,49.754,3.999,28.1735,75.362,47.1885,47.0085,73.956,26.9475,77.5015,66.7915,-10.71,0.035302155172414,0.023485407725322,-0.011816747447092
E-replace,knight,12000,spearman,B-A,10,20,0309a0af062a05260d70ab78,e7bc6ab1c1206df7d4c5ac70,2000,0.948,1,0.052,3.23,3.918,0.688,11650,11750,100,11970,11970,0,49.754,31.2675,-18.4865,75.362,169.975,94.613,73.956,86.2975,12.3415,66.7915,60.4675,-6.324,0.023485407725322,0.013274042553191,-0.010211365172131
E-replace,knight,12000,spearman,B-A,20,35,e7bc6ab1c1206df7d4c5ac70,7309af8ac521bb6a3c08d7fe,2000,1,1,0,3.918,4.2715,0.3535,11750,11900,150,11970,11970,0,31.2675,18.2925,-12.975,169.975,253.685,83.71,86.2975,72.022,-14.2755,60.4675,65.471,5.0035,0.013274042553191,0.012785714285714,-0.000488328267477
E-replace,knight,12000,spearman,B-A,35,50,7309af8ac521bb6a3c08d7fe,60ea6b0364f3cf6da7155aae,2000,1,1,0,4.2715,5.9085,1.637,11900,11500,-400,11970,11970,0,18.2925,27.8705,9.578,253.685,344.8945,91.2095,72.022,71.5165,-0.50550000000001,65.471,69.453,3.982,0.012785714285714,0.017417826086957,0.004632111801243
E-replace,knight,12000,spearman,B-A,50,65,60ea6b0364f3cf6da7155aae,6a702599a3f7ccb8df19c83b,2000,1,1,0,5.9085,7.971,2.0625,11500,11650,150,11970,11970,0,27.8705,44.452,16.5815,344.8945,447.4985,102.604,71.5165,68.5355,-2.981,69.453,88.383,18.93,0.017417826086957,0.022009871244635,0.004592045157678
E-replace,knight,12000,spearman,B-A,65,80,6a702599a3f7ccb8df19c83b,9d125987b52b7d40615d65e2,2000,1,1,0,7.971,10.207,2.236,11650,11800,150,11970,11970,0,44.452,69.874,25.422,447.4985,559.882,112.3835,68.5355,70.7075,2.172,88.383,97.258,8.875,0.022009871244635,0.027185169491525,0.00517529824689
E-replace,knight,12000,spearman,B-A,80,90,9d125987b52b7d40615d65e2,9516c5b3f2bbb5c073e51cc8,2000,1,1,0,10.207,12.1785,1.9715,11800,11900,100,11970,11970,0,69.874,97.0425,27.1685,559.882,639.4665,79.5845,70.7075,66.3985,-4.309,97.258,103.95,6.692,0.027185169491525,0.031473109243697,0.004287939752172
E-replace,knight,12000,spearman,B-A,90,100,9516c5b3f2bbb5c073e51cc8,a53fd2c94e9e8f36093335ad,2000,1,0.5045,-0.4955,12.1785,19.9985,7.82,11900,12000,100,11970,11970,0,97.0425,328.353,231.3105,639.4665,694.2915,54.825,66.3985,47.3695,-19.029,103.95,123.616,19.666,0.031473109243697,0.039314166666667,0.00784105742297
E-replace,knight,120000,archer,A-B,0,5,ae0ae3aa59cdcc145bb620d4,8cf84938c558eeae27c557fe,2000,1,1,0,1,1,0,119900,119850,-50,119980,119980,0,0,600,600,218,203.473,-14.527,763.067,724.3835,-38.6835,0,0,0,0.049903669724771,0.049196078431373,-0.000707591293398
E-replace,knight,120000,archer,A-B,5,10,8cf84938c558eeae27c557fe,76d7d8af3f70f918416f06b7,2000,1,1,0,1,1,0,119850,119800,-50,119980,119980,0,600,177.253,-422.747,203.473,1022.747,819.274,724.3835,686.1045,-38.279,0,0,0,0.049196078431373,0.0050292153589316,-0.044166863072441
E-replace,knight,120000,archer,A-B,10,20,76d7d8af3f70f918416f06b7,bff1d0aec51e0a1738b24fc1,2000,1,1,0,1,1.2335,0.2335,119800,119700,-100,119980,119980,0,177.253,70.1645,-107.0885,1022.747,2329.8355,1307.0885,686.1045,751.3125,65.208,0,3.577,3.577,0.0050292153589316,0.010053007518797,0.0050237921598654
E-replace,knight,120000,archer,A-B,20,35,bff1d0aec51e0a1738b24fc1,fd9e284aaed515393cfeb75d,2000,1,1,0,1.2335,2,0.7665,119700,119550,-150,119980,119980,0,70.1645,0,-70.1645,2329.8355,3540.042,1210.2065,751.3125,987.104,235.7915,3.577,61.2435,57.6665,0.010053007518797,0.014842618151401,0.004789610632604
E-replace,knight,120000,archer,A-B,35,50,fd9e284aaed515393cfeb75d,06c703d6abc82d8078075cb8,2000,1,1,0,2,2,0,119550,119950,400,119980,119980,0,0,0,0,3540.042,4111.1975,571.1555,987.104,762.883,-224.221,61.2435,149.744,88.5005,0.014842618151401,0.017175239683201,0.0023326215318
E-replace,knight,120000,archer,A-B,50,65,06c703d6abc82d8078075cb8,d5b7972bd2d5893ace67da21,2000,1,1,0,2,3,1,119950,119800,-150,119980,119980,0,0,250.9845,250.9845,4111.1975,5133.879,1022.6815,762.883,797.9,35.017,149.744,529.0995,379.3555,0.017175239683201,0.022518322203673,0.005343082520472
E-replace,knight,120000,archer,A-B,65,80,d5b7972bd2d5893ace67da21,cb9d888fb4c66d8be4a065bf,2000,1,1,0,3,4.4475,1.4475,119800,119650,-150,119980,119980,0,250.9845,826.559,575.5745,5133.879,6338.9135,1205.0345,797.9,668.9285,-128.9715,529.0995,954.169,425.0695,0.022518322203673,0.029993898871709,0.007475576668036
E-replace,knight,120000,archer,A-B,80,90,cb9d888fb4c66d8be4a065bf,9b82cc49c86f2a93eb69a43b,2000,1,1,0,4.4475,7.353,2.9055,119650,119550,-100,119980,119980,0,826.559,3019.5895,2193.0305,6338.9135,6515.425,176.5115,668.9285,703.5935,34.665,954.169,1006.096,51.927,0.029993898871709,0.040013759933082,0.010019861061373
E-replace,knight,120000,archer,A-B,90,100,9b82cc49c86f2a93eb69a43b,f7e76f02189acad138862fa9,2000,1,0,-1,7.353,8,0.647,119550,120000,450,119980,119980,0,3019.5895,4527.6625,1508.073,6515.425,6532.627,17.202,703.5935,282.31,-421.2835,1006.096,1425.8725,419.7765,0.040013759933082,0.039618666666667,-0.000395093266415
E-replace,knight,120000,archer,B-A,0,5,ae0ae3aa59cdcc145bb620d4,8cf84938c558eeae27c557fe,2000,1,1,0,1,1,0,119900,119850,-50,119980,119980,0,0,600,600,218,207,-11,763.067,724.3835,-38.6835,0,0,0,0.049903669724771,0.050051939924906,0.000148270200135
E-replace,knight,120000,archer,B-A,5,10,8cf84938c558eeae27c557fe,76d7d8af3f70f918416f06b7,2000,1,1,0,1,1,0,119850,119800,-50,119980,119980,0,600,1200,600,207,32.007,-174.993,724.3835,686.1045,-38.279,0,0,0,0.050051939924906,0.012217070116861,-0.037834869808045
E-replace,knight,120000,archer,B-A,10,20,76d7d8af3f70f918416f06b7,bff1d0aec51e0a1738b24fc1,2000,1,1,0,1,1.2335,0.2335,119800,119700,-100,119980,119980,0,1200,817.6855,-382.3145,32.007,1582.5255,1550.5185,686.1045,751.312,65.2075,0,2.9755,2.9755,0.012217070116861,0.010091687552214,-0.002125382564647
E-replace,knight,120000,archer,B-A,20,35,bff1d0aec51e0a1738b24fc1,fd9e284aaed515393cfeb75d,2000,1,1,0,1.2335,2,0.7665,119700,119550,-150,119980,119980,0,817.6855,1427.84,610.1545,1582.5255,2111.9165,529.391,751.312,987.104,235.792,2.9755,61.2435,58.268,0.010091687552214,0.014831200334588,0.004739512782374
E-replace,knight,120000,archer,B-A,35,50,fd9e284aaed515393cfeb75d,06c703d6abc82d8078075cb8,2000,1,1,0,2,2,0,119550,119950,400,119980,119980,0,1427.84,1124.9755,-302.8645,2111.9165,2986.1525,874.236,987.104,762.883,-224.221,61.2435,149.744,88.5005,0.014831200334588,0.01718628595248,0.002355085617892
E-replace,knight,120000,archer,B-A,50,65,06c703d6abc82d8078075cb8,d5b7972bd2d5893ace67da21,2000,1,1,0,2,3,1,119950,119800,-150,119980,119980,0,1124.9755,2022.3165,897.341,2986.1525,3480.5245,494.372,762.883,797.9,35.017,149.744,491.769,342.025,0.01718628595248,0.023016193656093,0.005829907703613
E-replace,knight,120000,archer,B-A,65,80,d5b7972bd2d5893ace67da21,cb9d888fb4c66d8be4a065bf,2000,1,0.9985,-0.0014999999999999,3,4.446,1.446,119800,119650,-150,119980,119980,0,2022.3165,3733.2135,1710.897,3480.5245,3772.2325,291.708,797.9,668.705,-129.195,491.769,895.6855,403.9165,0.023016193656093,0.031544546594233,0.00852835293814
E-replace,knight,120000,archer,B-A,80,90,cb9d888fb4c66d8be4a065bf,9b82cc49c86f2a93eb69a43b,2000,0.9985,0,-0.9985,4.446,5,0.554,119650,119550,-100,119980,119980,0,3733.2135,4840.9925,1107.779,3772.2325,3997.797,225.5645,668.705,367.612,-301.093,895.6855,1239.539,343.8535,0.031544546594233,0.033098285236303,0.00155373864207
E-replace,knight,120000,archer,B-A,90,100,9b82cc49c86f2a93eb69a43b,f7e76f02189acad138862fa9,2000,0,0,0,5,5,0,119550,120000,450,119980,119980,0,4840.9925,5247.1365,406.144,3997.797,4500.8935,503.0965,367.612,0,-367.612,1239.539,1603.9715,364.4325,0.033098285236303,0.036187291666667,0.003089006430364
E-replace,knight,120000,knight,A-B,0,5,1757b2d045faeaf4c559560b,d00d26fb40ba5a4b78cfeddd,2000,0.4815,0.341,-0.1405,1,1,0,119900,119850,-50,119900,119900,0,109.398,567.7455,458.3475,108.602,194.312,85.71,108.7785,70.673,-38.1055,109.2215,147.327,38.1055,0.050071100917431,0.046940342094285,-0.003130758823146
E-replace,knight,120000,knight,A-B,5,10,d00d26fb40ba5a4b78cfeddd,d842574cdeb2382f9acd14ed,2000,0.341,0,-0.341,1,1,0,119850,119800,-50,119900,119900,0,567.7455,656.504,88.7585,194.312,106.9585,-87.3535,70.673,34.04,-36.633,147.327,183.96,36.633,0.046940342094285,0.027239774624374,-0.019700567469911
E-replace,knight,120000,knight,A-B,10,20,d842574cdeb2382f9acd14ed,63b196c72ab122b167bf4d76,2000,0,1,1,1,2,1,119800,119700,-100,119900,119900,0,656.504,1399.726,743.222,106.9585,101.3785,-5.58,34.04,218,183.96,183.96,0,-183.96,0.027239774624374,0.029091562238931,0.001851787614557
